pokemonId,pokemonName,koreanName,level,move,koreanMove,method,versionGroup,source
27,sandshrew,모래두지,3,defense-curl,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,7,sand-attack,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,9,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,13,rapid-spin,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,15,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,19,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,21,rollout,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,25,fury-cutter,연속자르기,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,27,sand-tomb,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,31,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,33,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
27,sandshrew,모래두지,37,sandstorm,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,1,defense-curl,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,1,sand-attack,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,1,scratch,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,3,defense-curl,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,7,sand-attack,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,9,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,13,rapid-spin,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,15,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,19,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,21,rollout,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,22,crush-claw,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,28,fury-cutter,연속자르기,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,33,sand-tomb,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,40,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,45,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
28,sandslash,고지,52,sandstorm,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,1,growl,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,1,scratch,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,7,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,9,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,13,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,19,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,21,bite,물기,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,25,helping-hand,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,31,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,33,flatter,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,37,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,43,captivate,,level-up,heartgold-soulsilver,pokeapi
29,nidoran-f,니드런♀,45,poison-fang,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,1,growl,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,1,scratch,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,7,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,9,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,13,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,20,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,23,bite,물기,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,28,helping-hand,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,35,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,38,flatter,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,43,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,50,captivate,,level-up,heartgold-soulsilver,pokeapi
30,nidorina,니드리나,58,poison-fang,,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,1,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,1,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,1,scratch,,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,1,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,23,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,43,earth-power,,level-up,heartgold-soulsilver,pokeapi
31,nidoqueen,니드퀸,58,superpower,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,1,leer,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,1,peck,쪼기,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,7,focus-energy,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,9,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,13,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,19,fury-attack,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,21,horn-attack,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,25,helping-hand,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,31,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,33,flatter,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,37,poison-jab,독찌르기,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,43,captivate,,level-up,heartgold-soulsilver,pokeapi
32,nidoran-m,니드런♂,45,horn-drill,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,1,leer,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,1,peck,쪼기,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,7,focus-energy,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,9,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,13,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,20,fury-attack,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,23,horn-attack,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,28,helping-hand,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,35,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,38,flatter,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,43,poison-jab,독찌르기,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,50,captivate,,level-up,heartgold-soulsilver,pokeapi
33,nidorino,니드리노,58,horn-drill,,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,1,double-kick,두번차기,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,1,focus-energy,,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,1,peck,쪼기,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,1,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,23,thrash,,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,43,earth-power,,level-up,heartgold-soulsilver,pokeapi
34,nidoking,니드킹,58,megahorn,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,1,growl,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,1,pound,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,4,encore,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,7,sing,노래하기,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,10,double-slap,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,13,defense-curl,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,16,follow-me,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,19,minimize,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,22,wake-up-slap,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,25,cosmic-power,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,28,lucky-chant,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,31,metronome,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,34,gravity,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,37,moonlight,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,40,light-screen,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,43,meteor-mash,,level-up,heartgold-soulsilver,pokeapi
35,clefairy,삐삐,46,healing-wish,,level-up,heartgold-soulsilver,pokeapi
36,clefable,픽시,1,double-slap,,level-up,heartgold-soulsilver,pokeapi
36,clefable,픽시,1,metronome,,level-up,heartgold-soulsilver,pokeapi
36,clefable,픽시,1,minimize,,level-up,heartgold-soulsilver,pokeapi
36,clefable,픽시,1,sing,노래하기,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,1,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,4,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,7,roar,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,11,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,14,will-o-wisp,도깨비불,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,17,confuse-ray,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,21,imprison,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,24,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,27,safeguard,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,31,payback,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,34,fire-spin,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,37,captivate,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,41,grudge,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,44,extrasensory,,level-up,heartgold-soulsilver,pokeapi
37,vulpix,식스테일,47,fire-blast,불대문자,level-up,heartgold-soulsilver,pokeapi
38,ninetales,나인테일,1,confuse-ray,,level-up,heartgold-soulsilver,pokeapi
38,ninetales,나인테일,1,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
38,ninetales,나인테일,1,nasty-plot,나쁜음모,level-up,heartgold-soulsilver,pokeapi
38,ninetales,나인테일,1,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
38,ninetales,나인테일,1,safeguard,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,1,sing,노래하기,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,5,defense-curl,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,9,pound,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,13,disable,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,17,rollout,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,21,double-slap,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,25,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,29,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,33,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,37,wake-up-slap,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,41,mimic,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,45,hyper-voice,,level-up,heartgold-soulsilver,pokeapi
39,jigglypuff,푸린,49,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
40,wigglytuff,푸크린,1,defense-curl,,level-up,heartgold-soulsilver,pokeapi
40,wigglytuff,푸크린,1,disable,,level-up,heartgold-soulsilver,pokeapi
40,wigglytuff,푸크린,1,double-slap,,level-up,heartgold-soulsilver,pokeapi
40,wigglytuff,푸크린,1,sing,노래하기,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,1,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,5,supersonic,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,9,astonish,놀래키기,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,13,bite,물기,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,17,wing-attack,날개치기,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,21,confuse-ray,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,25,air-cutter,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,29,mean-look,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,33,poison-fang,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,37,haze,,level-up,heartgold-soulsilver,pokeapi
41,zubat,주뱃,41,air-slash,에어슬래시,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,1,astonish,놀래키기,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,1,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,1,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,1,supersonic,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,5,supersonic,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,9,astonish,놀래키기,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,13,bite,물기,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,17,wing-attack,날개치기,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,21,confuse-ray,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,27,air-cutter,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,33,mean-look,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,39,poison-fang,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,45,haze,,level-up,heartgold-soulsilver,pokeapi
42,golbat,골뱃,51,air-slash,에어슬래시,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,1,absorb,흡수,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,5,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,9,acid,용해액,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,13,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,15,stun-spore,,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,17,sleep-powder,수면가루,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,21,mega-drain,메가드레인,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,25,lucky-chant,,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,29,natural-gift,,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,33,moonlight,,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,37,giga-drain,기가드레인,level-up,heartgold-soulsilver,pokeapi
43,oddish,뚜벅쵸,41,petal-dance,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,1,absorb,흡수,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,1,acid,용해액,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,1,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,5,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,9,acid,용해액,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,13,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,15,stun-spore,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,17,sleep-powder,수면가루,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,23,mega-drain,메가드레인,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,29,lucky-chant,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,35,natural-gift,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,41,moonlight,,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,47,giga-drain,기가드레인,level-up,heartgold-soulsilver,pokeapi
44,gloom,냄새꼬,53,petal-dance,,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,1,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,1,mega-drain,메가드레인,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,1,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,1,stun-spore,,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,53,petal-dance,,level-up,heartgold-soulsilver,pokeapi
45,vileplume,라플레시아,65,solar-beam,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,1,scratch,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,6,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,6,stun-spore,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,11,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,17,spore,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,22,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,27,growth,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,33,giga-drain,기가드레인,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,38,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
46,paras,파라스,43,x-scissor,시저크로스,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,1,cross-poison,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,1,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,1,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,1,scratch,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,1,stun-spore,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,6,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,6,stun-spore,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,11,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,17,spore,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,22,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,30,growth,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,39,giga-drain,기가드레인,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,47,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
47,parasect,파라섹트,55,x-scissor,시저크로스,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,1,disable,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,1,foresight,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,1,tackle,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,5,supersonic,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,11,confusion,염동력,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,13,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,17,leech-life,흡혈,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,23,stun-spore,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,25,psybeam,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,29,sleep-powder,수면가루,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,35,signal-beam,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,37,zen-headbutt,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,41,poison-fang,,level-up,heartgold-soulsilver,pokeapi
48,venonat,콘팡,47,psychic,사이코키네시스,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,1,disable,,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,1,foresight,,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,1,silver-wind,,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,1,supersonic,,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,1,tackle,,level-up,heartgold-soulsilver,pokeapi
49,venomoth,도나리,5,supersonic,,level-up,heartgold-soulsilver,pokeapi
